id,poi_id,"poi_name","poi_url","poi_location","poi_comment","poi_time","poi_image","poi_type","poi_summary","key_word",poi_longitude,poi_latitude
276,14333381,"爱丽丝梦游仙境迷宫","http://www.mafengwo.cn/poi/14333381.html?fromMdd=10099","上海市浦东新区川沙镇黄赵路310号上海迪士尼乐园","推荐理由游客可以任意选择三扇门中的一扇，走进迷宫，每一扇门将分别带领您通过不同的路线","1-3小时","https://n1-q.mafengwo.net/s11/M00/38/15/wKgBEFtRRsWAeC-TABVwUJOrs8s39.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","宫殿城堡 游乐场/游乐项目 ","特别为上海迪士尼乐园设计的“爱丽丝梦游仙境迷宫”是全球迪士尼乐园中第一个以蒂姆·波顿真人电影《爱丽丝梦游仙境》为主题的景点。游客在前往“疯狂帽子茶会派对”时，可以自由选择路线前往迷宫的异想世界。在绿篱、石墙、巨花和奇幻雕塑组成的迷宫内，一场全家出动的冒险将为游客带来无穷乐趣。",NULL,121.663,31.1496
277,14790913,"迪士尼小镇","http://www.mafengwo.cn/poi/14790913.html?fromMdd=10099","上海市浦东新区川沙镇黄赵路310号上海迪士尼度假区","推荐理由迪士尼小镇位于迪士尼乐园出口位置，是一条汇集餐饮、购物、娱乐于一体的大型商业街","","https://n3-q.mafengwo.net/s11/M00/CE/B9/wKgBEFtgL_uAfchIAEP1ilzYHoc67.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","特色街道/街区 游乐场/游乐项目 保护区/度假区 村/镇 ","\"迪士尼小镇是上海迪士尼度假区的一部分，毗邻上海迪士尼乐园，是与亲朋好友休闲出游的好去处。延续乐园的神奇体验，在这里你可以漫步于百老汇大道，在品味国际化街区风情的同时，一站购买由轻奢至时尚的多元且高质量的好物。你也可以沿着百食香街的鹅卵石街道，寻觅品尝丰富多样的世界美食。在迪士尼小镇湖畔，你将被宁静的星愿湖美景所围绕，在这里你可以放松心灵，与家人朋友享受宁静。波光粼粼的湖面美景，也让其成为浪漫时刻和周年纪念的理想场所。除此之外，迪士尼小镇全年都有精彩丰富的活动带给你无限惊喜，无论是风格各异的乐队演出，还是独具迪士尼特色的主题活动，都将让你每一次的迪士尼小镇之旅都充满愉悦。迪士尼小镇也是迪士尼朋友休闲玩耍的后花园，在这里，奇妙的魔法正在延续；在这里，每个人都乐在当下，灵感迸发；在这里，也许在下一个街角路口，你就将与奇妙不期而遇。",NULL,121.659,31.1476
278,4497,"外滩观光隧道","http://www.mafengwo.cn/poi/4497.html?fromMdd=10099","上海市黄浦区滨江大道2789号外滩观光隧道B2层(近上海国际会议中心)","","1小时以下","https://n2-q.mafengwo.net/s8/M00/AA/DB/wKgBpVYG2eSAXW4AABdfiiHD62o87.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","桥/堤/隧道 ","·外滩观光隧道是我国第一条越江行人隧道，将浦西外滩观光区和浦东小陆家嘴新兴旅游区连为一体，形成了上海旅游景观中最亮丽的一道风景线。
·运用现代高科技手段，在隧道内演示反映人物、历史、文化、科技、风景等各种图案、景象及背景音乐，使过江过程带有极强的趣味性、娱乐性和刺激性。",NULL,121.499,31.2405
279,14334402,"探险岛","http://www.mafengwo.cn/poi/14334402.html?fromMdd=10099","上海市浦东新区川沙镇黄赵路310号上海迪士尼乐园内","","1-3小时","https://b2-q.mafengwo.net/s10/M00/64/8E/wKgBZ1mS-ROAQ7E1AAwHYJo1q3c74.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","岛屿 ","上海迪士尼乐园的“探险岛”将带领游客进入新发现的远古部落中——这里四处弥漫着神秘色彩，还有隐秘的宝藏。在雷鸣山脚的游客可以去“古迹探索营”走出自己的探索之路，证明自己是真正的冒险家；或是在“翱翔·飞越地平线”里穿越时空；更可登上惊险的筏艇历险“雷鸣山漂流”，深入“探险岛”腹地。",NULL,121.663,31.1496
280,4542,"鲁迅公园","http://www.mafengwo.cn/poi/4542.html?fromMdd=10099","上海市虹口区四川北路2288号","","3小时以上","https://n4-q.mafengwo.net/s1/M00/F0/95/wKgBm039tjOn3UmhAAJ0P8nXoFA66.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 喷泉/广场 ","鲁迅公园建于清光绪二十二年，这里曾是鲁迅先生常来散步的地方，如今是上海主要历史文化纪念性公园。
园内景点主要有国家级文物保护单位——鲁迅墓、上海鲁迅纪念馆、尹奉吉义举纪念地——梅亭及碑石。
公园内有山有水有瀑布，山水之间，堤桥相连，景色优美。除了能在公园里感受到英国自然风景园的布局风格外，还可以领略传统中国造园艺术的美丽。",NULL,121.482,31.2689
281,20259,"上海玻璃博物馆","http://www.mafengwo.cn/poi/20259.html?fromMdd=10099","上海市宝山区长江西路685号","推荐理由国内第一家玻璃博物馆","1-3小时","https://n2-q.mafengwo.net/s5/M00/A2/91/wKgB3FFZmgSAbBeaAAQXP4AFe6o93.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","这是国内第一家玻璃博物馆，由玻璃工厂厂区改建而成。进入以旧玻璃熔炉车间为造型的博物馆内，你可以对寻常可见的玻璃有更深刻的了解：不仅可以欣赏精美的玻璃展品，现场观看玻璃的制作过程；还可以自己动手为做好的玻璃制品上色，或是买几件做工精细的玻璃制品带回家，非常适合带孩子来游玩，但要注意安全。",NULL,121.472,31.3437
282,3941432,"上海琉璃艺术博物馆","http://www.mafengwo.cn/poi/3941432.html?fromMdd=10099","上海市黄浦区泰康路25号","推荐理由上海唯一的琉璃艺术博物馆","1-3小时","https://n2-q.mafengwo.net/s11/M00/84/9E/wKgBEFsbmASAZIgCAA-ECMRly6823.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","美术馆/博物馆/展览馆 ","这座上海唯一的琉璃艺术博物馆，由台湾艺术家张毅、杨惠姗创办并设计。博物馆的外墙上攀附着两朵巨型金属网牡丹花，好似从琉璃中绽放出来：白天，花影静谧；入夜，花姿绚丽，呈现出浓郁的现代艺术意味。
近百件历代琉璃珍品在馆内展出，不仅有中国古代人民的劳动结晶，亦有曾亮相19世纪巴黎世界博览会、被誉为“世界琉璃之父”的法国艺术家Emile Gallè的作品；54件造佛作品则集中展示了艺术家杨惠姗23年的智慧与辛劳。展品中最令人惊叹的是耗时10年创作的“今生大愿”观音造像，这尊源自敦煌莫高窟元代壁画的立体复原作品是该博物馆中唯一一件非琉璃材质的作品。其上空是精心设计的多媒体投影——飞天，观音的座下是一朵朵剔透的黄色琉璃莲花。",NULL,121.47,31.2078
283,6629148,"上海交通大学","http://www.mafengwo.cn/poi/6629148.html?fromMdd=10099","上海市徐汇区华山路1954号（上海交通大学徐汇校区）","","1-3小时","https://p1-q.mafengwo.net/s7/M00/D9/23/wKgB6lRf6fqASBoKABFnx-ISFIk38.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","学校 ","上海交通大学是我国历史最悠久、享誉海内外的高等学府之一。
19世纪末，甲午战败，民族危难。盛宣怀先生和一批有识之士秉持“自强首在储才，储才必先兴学”的信念，在上海创办了交通大学的前身——南洋公学。建校伊始，学校即坚持“求实学，务实业”的宗旨，以培养“一等人才”为目标，精勤进取，笃行不倦，在20世纪二、三十年代已成为国内著名的高等学府，被誉为“东方的MIT”。抗战时期，广大师生历尽艰难，内迁重庆，坚持办学，不少学生投笔从戎，浴血沙场。解放前夕，广大师生积极投身民主革命，学校被誉为“民主堡垒”。 新中国成立初期，为配合国家经济建设的需要，学校调整出一批优势院系、学科，支持国内兄弟院校的发展；五十年代中期，学校响应国家建设大西北的号召，历经西迁、两地办学、独立办学等变迁，为构建新中国的高等教育体系，促进社会主义建设做出了重要贡献。六、七十年代，学校先后归属国防科工委和原六机部领导，积极投身国防科研和国防人才培养，为“两弹一星”和国防现代化做出了巨大贡献。 改革开放特别是直属教育部领导以来，学校以“敢为天下先”的精神，大胆推进改革：率先组成教授代表团访问美国，率先实行校内管理体制改革，率先接受海外友人巨资捐赠等，有力地推动了学校的教学科研改革。1984年，邓小平同志亲切接见了学校主要领导和师生代表，对上海交通大学的改革给予了充分肯定。在国家和上海市的大力支持下，学校以“上水平、创一流”为目标，以学科建设为龙头，先后恢复和兴建了理科、管理学科、生命学科、法学和人文学科，1999年原上海农学院并入，2005年与原上海第二医科大学强强合并。至此，学校完成了综合性大学的学科布局。近年来，通过国家“211工程”和“985工程”的建设，学校高层次人才日渐汇聚，科研实力快速提升，实现了向研究型大学的 转变。
中共中央原总书记江泽民就是毕业于上海交通大学。",NULL,121.433,31.199
284,3916840,"广富林文化遗址","http://www.mafengwo.cn/poi/3916840.html?fromMdd=10099","上海市松江区广富林路与龙源路交汇处","","1-3小时","https://b1-q.mafengwo.net/s6/M00/88/34/wKgB4lMKj02AB-svAABE2bMzzyA36.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 ","广富林遗址公园的开发建设以传承历史文化，保护古镇原始生态肌理为目标，将结合现代城市建设理念，建成一个“水下博物馆”。里面的庙宇也很有特色！应该是仿唐代的建筑，有点京都的感觉！",NULL,121.201,31.0597
285,5426375,"上海城市规划展示馆","http://www.mafengwo.cn/poi/5426375.html?fromMdd=10099","上海市黄浦区人民大道100号","推荐理由了解上海城市发展的最佳展馆，还可以看到巨型的上海沙盘地图","1-3小时","https://n2-q.mafengwo.net/s5/M00/27/2F/wKgB3FFBfEGATT-8AAB_3FxidX034.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","上海城市规划展示馆于2000年年初建成，2000年2月25日正式对外开放。上海城市规划展示馆作为上海对外宣传的重要窗口，在上海市委、市政府的领导下，以“城市、人、环境、发展”为展示的主题，向上海人民仍至世人展示了上海城市规划建设发展的成就，让市民知晓城市规划，参与城市规划，架起了市政府与市民间的沟通桥梁。",NULL,121.476,31.2313
286,5427903,"东滩湿地公园","http://www.mafengwo.cn/poi/5427903.html?fromMdd=10099","崇明区东旺路（风车处）","推荐理由这里空气清新，又有一望无际的芦苇布满滩涂，还与候鸟保护区相邻","3小时以上","https://n3-q.mafengwo.net/s7/M00/FC/95/wKgB6lTN2zuAG3UiAAnc8A4rMyY38.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 喷泉/广场 湿地 ","东滩湿地公园位于崇明岛的最东端，处于长江入海口，这里空气清新，又有一望无际的芦苇布满滩涂，走在木栈道上是一种亲近自然的享受。东滩是观日出的胜地，而每当秋冬候鸟迁徙的季节，可站在园内的观鸟台上观远处群鸟或飞翔或栖息，又有另一番生动自然的乐趣。东滩湿地是亚太地区候鸟迁徙的必经之路，也是水禽的越冬地。湿地公园内部的设施还算齐全，可以乘船游玩，还可以烧烤、露营、垂钓等。11月至来年3月是观鸟最佳时节，届时可看到成千上万的雁、鹭等飞禽，十分壮观。而最佳的观鸟时间是清晨，恰好也是赏日出的时间，可谓一举两得。公园中央建有观鹭台，便于登高观鸟。但东滩的地理位置偏远，交通不便，所以如果想清晨来赏日出观鸟，最好是住在附近的乡镇，而且最好自驾车。进入东滩湿地公园，依次经过湿地景观区、湿地生境修复区、水禽栖息地、雨水收集区几大区域，可以看到辽阔的芦苇丛以及湿地湖泊。春夏季来这里可以看到草丛中的各种花卉植物，但很难看到候鸟",NULL,121.96,31.5102
287,23209247,"龙美术馆西岸馆","http://www.mafengwo.cn/poi/23209247.html?fromMdd=10099","上海市徐汇区龙腾大道3398号","推荐理由现代艺术感","","https://n4-q.mafengwo.net/s12/M00/AB/D6/wKgED1v6e-aAaUJbABkHYF6jnA070.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","美术馆/博物馆/展览馆 ","美术馆以理性冷静的工业感与原始感为主调，现代艺术感极强。除了本身的建筑设计，每逢樱花季，馆外樱花纷纷盛开，也是美术馆的一大亮点。",NULL,121.464,31.1838
288,6629137,"金茂大厦","http://www.mafengwo.cn/poi/6629137.html?fromMdd=10099","上海市浦东新区陆家嘴世纪大道88号","","1-3小时","https://n1-q.mafengwo.net/s10/M00/60/7C/wKgBZ1nMw0GAcyRVAAyLjX_JjTY03.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","观景台/观景点 高楼大厦 ","·金茂大厦，又称金茂大楼，楼高420.5米，是上海第3高的摩天大楼（截至2013年）、中国大陆第3高楼、世界第8高楼。
·大厦于1994年开工，1999年建成，有地上88层，若再加上尖塔的楼层共有93层，地下3层，楼面面积27万8,707平方米，有多达130部电梯与555间客房，现已成为上海的一座地标。
·是集现代化办公楼、五星级酒店、会展中心、娱乐、商场等设施于一体，融汇中国塔型风格与西方建筑技术的多功能型摩天大楼，由著名的美国芝加哥SOM设计事务所的设计师Adrian Smith设计。",NULL,121.506,31.2349
289,7047231,"上海电影博物馆","http://www.mafengwo.cn/poi/7047231.html?fromMdd=10099","上海市徐汇区漕溪北路595号","","1-3小时","https://n1-q.mafengwo.net/s6/M00/CD/DA/wKgB4lJuZeOALu9TAA5BIqBmRqY76.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 影视基地 ","博物馆将分为四大主题展区，1座艺术影厅、五号摄影棚等，是融展示与互动、参观与体验为一体的，涵盖了文物收藏、学术研究、社会教育、陈列展列等功能，是向参观者呈现百年上海电影的魅力，生动演绎电影人、电影事和电影背后故事的一座城市文化标志性场馆，是徐汇区打造的首个4A级都市旅游景区的重要文化景点之一。",NULL,121.438,31.1856
290,22917,"上海吴淞炮台湾国家湿地公园","http://www.mafengwo.cn/poi/22917.html?fromMdd=10099","上海市宝山区塘后路206号","","1-3小时","https://b4-q.mafengwo.net/s5/M00/AB/1B/wKgB3FEsW3qAYGggABScAvMkDyM70.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 湿地 ","总面积为53.46公顷的吴淞炮台湾湿地森林公园位于宝山区东部,背山面水,东频长江、黄浦江,西倚炮台山,南迄塘后支路,北至宝杨路,沿江的岸线长达1974.13米,其西南角是著名的吴淞口,清朝时借此地形建造水师炮台,所以得名为炮台湾。该公园的设计突出生态恢复及文化重建理念，不仅让原有的滩涂湿地在设计中得到有效的保护，并在沿江岸线一侧通过大小生态岛的组合，利用潮起潮落的水位变化，营造11公顷的湿地景观。",NULL,121.506,31.3937
291,14334032,"巴斯光年星际营救","http://www.mafengwo.cn/poi/14334032.html?fromMdd=10099","上海市浦东新区迪士尼乐园明日世界主题园区内","推荐理由游客坐在巴斯光年的“飞船”内，沿着轨道进入“太空”，射击各式各样的太空敌人","1-3小时","https://n2-q.mafengwo.net/s11/M00/3A/26/wKgBEFtRSEOAfFkSAAqOsi3kWBM03.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","游乐场/游乐项目 ","“巴斯光年星际营救”是源自迪士尼·皮克斯电影《玩具总动员》系列的游乐项目，游客们将协力完成拯救世界的任务。沉浸式的体验、全新的故事情节、及最新的射击系统，将使其成为迪士尼乐园中最吸引人的景点之一。",NULL,121.663,31.1427
292,14333750,"小飞侠天空奇遇","http://www.mafengwo.cn/poi/14333750.html?fromMdd=10099","上海市浦东新区川沙镇上海迪士尼度假区上海迪士尼乐园梦幻世界内","推荐理由迪士尼经典项目，采用全新的悬挂式过山车系统，带领游客掠过屋顶，翱翔在空中，驶向梦幻岛","1-3小时","https://b1-q.mafengwo.net/s11/M00/56/41/wKgBEFtRWxeAdsz2AAur3KTYi9U16.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","游乐场/游乐项目 ","游客可搭乘“小飞侠天空奇遇”的“飞船”俯瞰伦敦上空并飞往梦幻岛。在小飞侠的带领下，游客要经历一系列冒险去对抗虎克船长和他的海盗船员，可以在这个激动人心的故事中体验前所未有的翱翔，感受小飞侠的想象与飞行。",NULL,121.663,31.1427
293,14333425,"晶彩奇航","http://www.mafengwo.cn/poi/14333425.html?fromMdd=10099","上海市浦东新区迪士尼乐园梦幻世界主题园区内","推荐理由游客坐在小船里，一路蜿蜒前行，路过壮观的雕塑园，这些雕塑淋漓尽致地展现着许多迪士尼的经典故事","1-3小时","https://n4-q.mafengwo.net/s11/M00/3F/D8/wKgBEFtRTIOAEnVQAAfBaw3WLuE50.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","电影院/演出剧院 喷泉/广场 ","晶彩奇航将借助音乐、灯光和神奇魔法，为游客呈现迪士尼经典故事。晶彩奇航带领游客穿越水面并游览“梦幻世界”。喷泉和雕塑在水边林立，庆颂着《花木兰》、《美女与野兽》、《幻想曲》、《魔发奇缘》、《阿拉丁》和《小美人鱼》等充满神奇和幻想的经典童话。
晶彩奇航始于“梦幻世界”的码头。一路蜿蜒前行，路过壮观的雕塑园，每一个雕塑都完美传递了故事精髓，妙趣横生，浪漫动人，积极向上，鼓舞人心，音乐美妙动听。在旅程终点处，游客会驶入隐藏在“奇幻童话城堡”下的岩洞中，遇见魔法水晶，它在墙壁上折射出璀璨光芒。这段奇妙的体验必会激发出游客的美梦和想象。",NULL,121.663,31.1427
294,14333833,"小熊维尼历险记","http://www.mafengwo.cn/poi/14333833.html?fromMdd=10099","浦东新区迪士尼乐园梦幻花园主题园区内","推荐理由迪士尼经典项目。游客坐进小熊维尼的蜜罐车，进入动画里美丽的村庄，开启一段梦幻探险之旅","1-3小时","https://p2-q.mafengwo.net/s11/M00/56/DB/wKgBEFtRW4KANLInABOiv0WQX3Y52.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","游乐场/游乐项目 ","小熊维尼和朋友们和谐友爱，生活充满乐趣。可爱的小熊维尼是大家公认的好朋友。小熊维尼邀您一起前往百亩森林，展开梦幻探险之旅。您将邂逅屹耳、谷佛、袋鼠妈妈、小猪、跳跳虎和小荳。",NULL,121.663,31.1427
295,4458,"上海当代艺术馆","http://www.mafengwo.cn/poi/4458.html?fromMdd=10099","上海市黄浦区南京西路231号人民公园7号门内","推荐理由上海当代艺术馆展出各艺术大师的当代艺术品，是了解世界当代艺术及培养设计能力的好地方","1-3小时","https://n2-q.mafengwo.net/s6/M00/02/EE/wKgB4lKxGY-Af_TmAANb8Kcq5Ak81.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 艺术区/创意园 ","上海当代艺术馆(MOCA Shanghai) 是由龚明光基金会出资建造，经上海市政府批准的非盈 利且独立运作的艺术机构。上海当代艺术馆致力推广中国及全世界的当代艺术。上海当代艺术馆由具丰富策展及行政经验的团队经营管理，旨在培养人们对中国及世界当代 艺术与设计的欣赏能力，并不断推进上海与全世界之间的文化交流。",NULL,121.471,31.2313
296,23334,"巴金故居","http://www.mafengwo.cn/poi/23334.html?fromMdd=10099","上海市徐汇区武康路113号","","1-3小时","https://b4-q.mafengwo.net/s2/M00/74/E6/wKgBpU44sD_AD43xAAKyKe1z3ew72.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","名人故居/纪念堂 ","上海武康路113号是巴金在上海最后的寓所，也是巴金先生在上海定居住得最长久的地方，这座小楼始建于1923年，曾为苏联商务代表处，从1955年起，巴金和女儿李小林一家就住在这幢三层小洋楼里，庭院里种满了白玉兰，巴金在此楼居住了40多年。
巴金在这里完成了被海内外文学界、思想界称之为“一部说真话的大书”的《随想录》。",NULL,121.441,31.2087
297,5427087,"月亮船","http://www.mafengwo.cn/poi/5427087.html?fromMdd=10099","上海市浦东新区西藏南路隧道上海世博园区","推荐理由2010年上海世博会的沙特阿拉伯主展馆被保留下来，游客至今依旧可以购票进入参观","1小时以下","https://p3-q.mafengwo.net/s6/M00/E1/CC/wKgB4lMr4GKAIxsbAAFy1x185g022.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","·月亮船为原2010上海世博会沙特国家馆，以其令人震撼的展示方式成为世博会上最具人气的场馆之一。
·共接待游客438万人次，曾一度创下观众排队时间长达九小时的纪录。
·在地面和屋顶栽种外观类似椰子树的枣椰树，形成一个沙漠风情浓郁的空中花园，是沙特馆的一大特色。",NULL,121.495,31.19
298,21250,"召稼楼古镇","http://www.mafengwo.cn/poi/21250.html?fromMdd=10099","上海市闵行区浦江镇康华路86号(靠近三鲁公路)莫泰酒店三鲁公路","","3小时以上","https://n1-q.mafengwo.net/s8/M00/82/D9/wKgBpVUOvJaANxz8AAprkK_sxd841.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","古城/古镇/古村 ","位于闵行区浦江镇的召稼楼古镇（浦江镇革新村内），源起于元朝初期，横跨元明清三个朝代，现面积达150亩之广，散落着不少清代建筑，目前规模较大、保存较完整的有“礼耕堂”、“梅园”等。“召楼三宝”有召楼大曲、召楼羊肉、召楼拆蹄（手撕油走红烧蹄膀）。",NULL,121.524,31.0682
299,5223,"长风公园","http://www.mafengwo.cn/poi/5223.html?fromMdd=10099","大渡河路189号","","3小时以上","https://n2-q.mafengwo.net/s5/M00/A4/42/wKgB3FFsAguAHTL2AAR26xG-gAE42.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 喷泉/广场 ","长风公园，位于上海市中心城区西部，普陀区大渡河路189号，国家AAAA级旅游风景区。东邻著名高等学府华东师范大学，南近苏州河，西枕大渡河路，北临怒江路。公园有4座门，南门为正门，称一号门，在大渡河路上；东门为二号门，在枣阳路南端；北门为三号门，在怒江路上；西门为四号门，在大渡河路云岭路口。长风公园始建于1957年4月，筹建时名沪西公园，1958年局部试开放时以园内主景碧萝湖改名碧萝湖公园。1959年国庆节建成正式开放，取《宋书·宗悫传》中“愿乘长风破万里浪”之意，更名为长风公园。

公园占地面积36.4万平方米，是上海市大型的综合性山水公园。园内有市区最大的面积达14.67万平方米的“人工湖——银锄湖”，由碧萝湖改名。市区公园中最高的人造山——铁臂山，山高26米，占地1万平方米。湖名、山名取意于毛泽东所写七律诗《送瘟神》中“天连五岭银锄落，地动三河铁臂摇”的诗句。1998年，长风公园被国家建设部、中国公园协会选为中国百家名园之一。2002年创建成上海市“四星级公园”。",NULL,121.398,31.2216
300,50016116,"KikyoSpace艺术空间","http://www.mafengwo.cn/poi/50016116.html?fromMdd=10099","上海市徐汇区田林路140号越界创意园区9号楼","","","https://p3-q.mafengwo.net/s12/M00/E9/B7/wKgED1vgVyaAUW8EAD20vbjz-7416.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","艺术区/创意园 ","KIKYO SPACE 这个犹如色彩缤纷的童话王国，全面加持空间视错觉、光影特效等高端技术，打造出可触摸、可进入、可任意玩味的炫酷场景，给你浸入式艺术体验。",NULL,121.411,31.1701
301,443,"沙面","http://www.mafengwo.cn/poi/443.html?fromMdd=14674","广州市荔湾区沙面北街53-54号","推荐理由一个历史韵味丰富、极富异国情调、风光旖旎的地方","1-3小时","https://p2-q.mafengwo.net/s10/M00/A0/51/wKgBZ1m1GOaARk_EADxTppCJcxM97.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","遗址遗迹 特色街道/街区 ","沙面是广州重要商埠，历经百年，曾有十多个国家在沙面设立领事馆，九家外国银行、四十多家洋行在沙面经营。
这里见证了广州近代史的变迁，留下了孙中山先生、周恩来总理等伟人的足迹。
我国近代史与租界史的缩影，沙面岛上欧陆风情建筑形成了独特的露天建筑“博物馆”。
欧洲小城一样，路边有很多咖啡馆、餐厅以及酒吧，人行道上有也可以休息的小桌椅。",NULL,113.246,23.1077
302,449,"广州长隆野生动物世界","http://www.mafengwo.cn/poi/449.html?fromMdd=14674","广州市番禺区大石镇105国道大石段593号","推荐理由湖南卫视亲子真人秀《爸爸去哪儿》第一季大电影和湖南卫视《奇妙的朋友》的拍摄地","1天","https://b2-q.mafengwo.net/s6/M00/C3/9D/wKgB4lNfwpSAKyXyAEkj1i6lSVY39.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","动物园 ","长隆野生动物世界以大规模野生动物放养和自驾观赏为特色，是亚洲最大的野生动物公园。
生活着以“十大世界珍稀动物国宝”为代表的500多种珍稀动物，其中包括中国的大熊猫。
拥有令人惊心动魄的大型白虎表演，滑稽搞笑的大象表演，明“猩”云集的花果山剧场表演等。
动物园内可乘坐小火车深入到亚洲的丛林和草原，体验与兽同行的刺激与豪情。",NULL,113.315,23.0062
303,7048802,"珠海长隆海洋王国","http://www.mafengwo.cn/poi/7048802.html?fromMdd=14674","珠海市横琴新区富祥湾珠海长隆度假区内","推荐理由全球最大的海洋主题乐园，饲养珍奇鱼类多达15000条，且拥有轨道全球最长的过山车","1天","https://b3-q.mafengwo.net/s11/M00/38/0F/wKgBEFs_aveAL4U1ADNxDp0jCRE04.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","水族馆 ","·长隆海洋王国是世界最大的海洋主题乐园，也是全球首创大型游乐设施与珍贵动物展区相结合的独特设计。
·这里有亚洲第一台轨道最长的飞行过山车，和亚洲第一台水上过山车。
·长隆海洋王国海洋馆同时荣获五大吉尼斯世界纪录，馆内饲养有不同品种的珍奇鱼类多达15000条。",NULL,113.539,22.101
304,25091,"广州塔","http://www.mafengwo.cn/poi/25091.html?fromMdd=14674","广州市海珠区阅江西路222号","推荐理由中国国内第一高塔，不仅有着变换的色彩，还可展现出动人的空中交响乐","1-3小时","https://b4-q.mafengwo.net/s7/M00/C1/B1/wKgB6lR5mMeATyEUADGTU_1v3hM57.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","观景台/观景点 高楼大厦 ","广州塔是广州的地标，塔高600米，为国内第一高塔，可以俯瞰广州全景。
其头尾相当，腰身玲珑细长，又有“小蛮腰”之称，到晚上会亮灯，即使不游塔，也可来此拍摄外观。
包括摩天轮、珠江摄影观景平台、蜘蛛侠栈道等景点，大部分以观景摄影为主。
一般4点半-5点可以到达电视塔顶，观看日落及夜景。",NULL,113.325,23.1065
305,469,"石室圣心大教堂","http://www.mafengwo.cn/poi/469.html?fromMdd=14674","广州市越秀区一德路旧部前56-7号","","1-3小时","https://b3-q.mafengwo.net/s7/M00/C7/AD/wKgB6lR5opGAGEHlAD25BlYH-ko88.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 教堂 ","·天主教广州教区最宏伟、最具特色的大教堂，国内现存最宏伟的双尖塔哥特式建筑之一，是东南亚最大的石结构天主教建筑。
·由法国设计师设计，中国工匠建造而成。是全球四座全石结构哥特式教堂建筑之一，可与闻名世界的法国巴黎圣母院相媲美。
·教堂内部左右各有10根巨型石柱，急剧上升的尖拱设计使整个教堂有升腾的感觉。堂顶中间高两侧低，呈现起伏的态势，渲染出庄重的宗教气氛。
·正面大门上和四周墙壁分布的花窗棂，彩色玻璃窗上所绘的是圣经故事。",NULL,113.26,23.1146
